run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
92,uf50077.cnf,0.6549649843946099,0.5,0.0,3395.0,3395.0,[],[]
92,uf50078.cnf,0.3360223928466439,0.5,0.0,1373.0,1373.0,[],[]
92,uf50079.cnf,0.04764687828719616,0.5,0.0,140.0,140.0,[],[]
92,uf50080.cnf,0.08354593068361282,0.5,0.0,253.0,253.0,[],[]
92,uf50081.cnf,0.0855502812191844,0.5,0.0,248.0,248.0,[],[]
92,uf50082.cnf,0.04237963445484638,0.5,0.0,130.0,130.0,[],[]
92,uf50083.cnf,0.21903926134109497,0.5,0.0,900.0,900.0,[],[]
92,uf50084.cnf,0.25389696937054396,0.5,0.0,820.0,820.0,[],[]
92,uf50085.cnf,0.0928587457165122,0.5,0.0,372.0,372.0,[],[]
92,uf50086.cnf,0.12624006625264883,0.5,0.0,387.0,387.0,[],[]
92,uf50087.cnf,0.11513399332761765,0.5,0.0,368.0,368.0,[],[]
92,uf50088.cnf,0.05423674080520868,0.5,0.0,165.0,165.0,[],[]
92,uf50089.cnf,0.5878761615604162,0.5,0.0,2592.0,2592.0,[],[]
92,uf50090.cnf,0.16279777232557535,0.5,0.0,487.0,487.0,[],[]
92,uf50091.cnf,0.1025282721966505,0.5,0.0,394.0,394.0,[],[]
92,uf50092.cnf,0.0980011997744441,0.5,0.0,384.0,384.0,[],[]
92,uf50093.cnf,0.5369546078145504,0.5,0.0,2586.0,2586.0,[],[]
92,uf50094.cnf,0.9629164729267359,0.5,0.0,4755.0,4755.0,[],[]
92,uf50095.cnf,0.3288196390494704,0.5,0.0,1543.0,1543.0,[],[]
92,uf50096.cnf,0.04579157009720802,0.5,0.0,154.0,154.0,[],[]
92,uf50097.cnf,0.23521256912499666,0.5,0.0,895.0,895.0,[],[]
92,uf50098.cnf,0.015229692682623863,0.5,0.0,44.0,44.0,[],[]
92,uf50099.cnf,0.09201857168227434,0.5,0.0,437.0,437.0,[],[]
92,uf500100.cnf,0.6727305697277188,0.5,0.0,3247.0,3247.0,[],[]
93,uf5001.cnf,0.19908158667385578,0.5,0.0,603.0,603.0,[],[]
93,uf5002.cnf,0.6289578685536981,0.5,0.0,3028.0,3028.0,[],[]
93,uf5003.cnf,0.036202553659677505,0.5,0.0,112.0,112.0,[],[]
93,uf5004.cnf,0.23730880860239267,0.5,0.0,772.0,772.0,[],[]
93,uf5005.cnf,0.0393522996455431,0.5,0.0,140.0,140.0,[],[]
93,uf5006.cnf,0.7690158318728209,0.5,0.0,3045.0,3045.0,[],[]
93,uf5007.cnf,0.025822884403169155,0.5,0.0,70.0,70.0,[],[]
93,uf5008.cnf,0.3347743768244982,0.5,0.0,1105.0,1105.0,[],[]
93,uf5009.cnf,1.2082858700305223,0.5,0.0,5993.0,5993.0,[],[]
93,uf50010.cnf,0.3511072155088186,0.5,0.0,1369.0,1369.0,[],[]
93,uf50011.cnf,0.13155103102326393,0.5,0.0,455.0,455.0,[],[]
93,uf50012.cnf,1.6834246022626758,0.5,0.0,8040.0,8040.0,[],[]
93,uf50013.cnf,0.28390468284487724,0.5,0.0,887.0,887.0,[],[]
93,uf50014.cnf,0.051432717591524124,0.5,0.0,147.0,147.0,[],[]
93,uf50015.cnf,0.09988041874021292,0.5,0.0,325.0,325.0,[],[]
93,uf50016.cnf,0.02298584021627903,0.5,0.0,76.0,76.0,[],[]
93,uf50017.cnf,0.05519655533134937,0.5,0.0,162.0,162.0,[],[]
93,uf50018.cnf,0.06256080139428377,0.5,0.0,186.0,186.0,[],[]
93,uf50019.cnf,0.09711839724332094,0.5,0.0,321.0,321.0,[],[]
93,uf50020.cnf,0.02894291840493679,0.5,0.0,118.0,118.0,[],[]
93,uf50021.cnf,0.02720710076391697,0.5,0.0,72.0,72.0,[],[]
93,uf50022.cnf,0.08531760051846504,0.5,0.0,244.0,244.0,[],[]
93,uf50023.cnf,0.42015127651393414,0.5,0.0,1723.0,1723.0,[],[]
93,uf50024.cnf,0.7063113814219832,0.5,0.0,2665.0,2665.0,[],[]
93,uf50025.cnf,0.6685363091528416,0.5,0.0,2756.0,2756.0,[],[]
93,uf50026.cnf,0.11435901839286089,0.5,0.0,344.0,344.0,[],[]
93,uf50027.cnf,0.025356732308864594,0.5,0.0,77.0,77.0,[],[]
93,uf50028.cnf,0.012638330459594727,0.5,0.0,31.0,31.0,[],[]
93,uf50029.cnf,0.3356677908450365,0.5,0.0,1067.0,1067.0,[],[]
93,uf50030.cnf,0.5890422482043505,0.5,0.0,2555.0,2555.0,[],[]
93,uf50031.cnf,0.08108262997120619,0.5,0.0,243.0,243.0,[],[]
93,uf50032.cnf,0.02420112583786249,0.5,0.0,68.0,68.0,[],[]
93,uf50033.cnf,0.17027550749480724,0.5,0.0,504.0,504.0,[],[]
93,uf50034.cnf,0.22846601717174053,0.5,0.0,803.0,803.0,[],[]
93,uf50035.cnf,0.04616473149508238,0.5,0.0,147.0,147.0,[],[]
93,uf50036.cnf,0.23134926054626703,0.5,0.0,784.0,784.0,[],[]
93,uf50037.cnf,0.07658617850393057,0.5,0.0,244.0,244.0,[],[]
93,uf50038.cnf,0.027349071577191353,0.5,0.0,97.0,97.0,[],[]
93,uf50039.cnf,0.06457072030752897,0.5,0.0,222.0,222.0,[],[]
93,uf50040.cnf,0.010215658694505692,0.5,0.0,45.0,45.0,[],[]
93,uf50041.cnf,0.7600305182859302,0.5,0.0,3557.0,3557.0,[],[]
93,uf50042.cnf,0.12405903544276953,0.5,0.0,360.0,360.0,[],[]
93,uf50043.cnf,0.1257945941761136,0.5,0.0,364.0,364.0,[],[]
93,uf50044.cnf,0.28385945223271847,0.5,0.0,878.0,878.0,[],[]
93,uf50045.cnf,0.014045137912034988,0.5,0.0,61.0,61.0,[],[]
93,uf50046.cnf,0.10600571893155575,0.5,0.0,355.0,355.0,[],[]
93,uf50047.cnf,0.43039968609809875,0.5,0.0,1775.0,1775.0,[],[]
93,uf50048.cnf,0.11964744422584772,0.5,0.0,428.0,428.0,[],[]
93,uf50049.cnf,0.13593279290944338,0.5,0.0,437.0,437.0,[],[]
93,uf50050.cnf,0.25607451889663935,0.5,0.0,838.0,838.0,[],[]
93,uf50051.cnf,0.029487142339348793,0.5,0.0,80.0,80.0,[],[]
93,uf50052.cnf,0.050258160568773746,0.5,0.0,144.0,144.0,[],[]
93,uf50053.cnf,0.9534087684005499,0.5,0.0,4600.0,4600.0,[],[]
93,uf50054.cnf,0.011736975982785225,0.5,0.0,33.0,33.0,[],[]
93,uf50055.cnf,0.0994335375726223,0.5,0.0,311.0,311.0,[],[]
93,uf50056.cnf,0.039616361260414124,0.5,0.0,103.0,103.0,[],[]
93,uf50057.cnf,0.290801496244967,0.5,0.0,1001.0,1001.0,[],[]
93,uf50058.cnf,0.026332395151257515,0.5,0.0,81.0,81.0,[],[]
93,uf50059.cnf,0.9318319242447615,0.5,0.0,4216.0,4216.0,[],[]
93,uf50060.cnf,,,,,,,
93,uf50061.cnf,0.23283971846103668,0.5,0.0,791.0,791.0,[],[]
93,uf50062.cnf,0.10401431936770678,0.5,0.0,364.0,364.0,[],[]
93,uf50063.cnf,0.26541698537766933,0.5,0.0,884.0,884.0,[],[]
93,uf50064.cnf,0.08831603452563286,0.5,0.0,297.0,297.0,[],[]
93,uf50065.cnf,0.023866044357419014,0.5,0.0,70.0,70.0,[],[]
93,uf50066.cnf,0.42335822246968746,0.5,0.0,1810.0,1810.0,[],[]
93,uf50067.cnf,0.4322142656892538,0.5,0.0,1822.0,1822.0,[],[]
93,uf50068.cnf,0.036664715968072414,0.5,0.0,115.0,115.0,[],[]
93,uf50069.cnf,0.14172987081110477,0.5,0.0,430.0,430.0,[],[]
93,uf50070.cnf,0.5014369366690516,0.5,0.0,1883.0,1883.0,[],[]
93,uf50071.cnf,0.24154741037636995,0.5,0.0,774.0,774.0,[],[]
93,uf50072.cnf,0.040714395232498646,0.5,0.0,130.0,130.0,[],[]
93,uf50073.cnf,0.10045992210507393,0.5,0.0,314.0,314.0,[],[]
93,uf50074.cnf,0.12074442021548748,0.5,0.0,394.0,394.0,[],[]
93,uf50075.cnf,0.9342683656141162,0.5,0.0,4835.0,4835.0,[],[]
93,uf50076.cnf,0.0709022805094719,0.5,0.0,232.0,232.0,[],[]
93,uf50077.cnf,0.252569193020463,0.5,0.0,805.0,805.0,[],[]
93,uf50078.cnf,0.39452975429594517,0.5,0.0,1777.0,1777.0,[],[]
93,uf50079.cnf,0.025188300758600235,0.5,0.0,76.0,76.0,[],[]
93,uf50080.cnf,0.025951923802495003,0.5,0.0,86.0,86.0,[],[]
93,uf50081.cnf,0.14284841623157263,0.5,0.0,463.0,463.0,[],[]
93,uf50082.cnf,0.026521996594965458,0.5,0.0,78.0,78.0,[],[]
93,uf50083.cnf,0.06643927935510874,0.5,0.0,217.0,217.0,[],[]
93,uf50084.cnf,0.12978049274533987,0.5,0.0,449.0,449.0,[],[]
93,uf50085.cnf,0.03409233316779137,0.5,0.0,111.0,111.0,[],[]
93,uf50086.cnf,0.351590096950531,0.5,0.0,1623.0,1623.0,[],[]
93,uf50087.cnf,0.3372025191783905,0.5,0.0,1409.0,1409.0,[],[]
93,uf50088.cnf,0.10505446325987577,0.5,0.0,341.0,341.0,[],[]
93,uf50089.cnf,0.1765716467052698,0.5,0.0,720.0,720.0,[],[]
93,uf50090.cnf,0.40993066783994436,0.5,0.0,1386.0,1386.0,[],[]
93,uf50091.cnf,0.1274332320317626,0.5,0.0,403.0,403.0,[],[]
93,uf50092.cnf,0.060239529237151146,0.5,0.0,229.0,229.0,[],[]
93,uf50093.cnf,0.05944771599024534,0.5,0.0,219.0,219.0,[],[]
93,uf50094.cnf,0.0116744264960289,0.5,0.0,32.0,32.0,[],[]
93,uf50095.cnf,0.19675573334097862,0.5,0.0,908.0,908.0,[],[]
93,uf50096.cnf,0.013178682886064053,0.5,0.0,40.0,40.0,[],[]
93,uf50097.cnf,0.16034303978085518,0.5,0.0,574.0,574.0,[],[]
93,uf50098.cnf,0.052058919332921505,0.5,0.0,150.0,150.0,[],[]
93,uf50099.cnf,0.07464435789734125,0.5,0.0,327.0,327.0,[],[]
93,uf500100.cnf,0.2603285200893879,0.5,0.0,858.0,858.0,[],[]
94,uf5001.cnf,0.2846577875316143,0.5,0.0,900.0,900.0,[],[]
94,uf5002.cnf,0.08015206549316645,0.5,0.0,260.0,260.0,[],[]
94,uf5003.cnf,0.11048215162009001,0.5,0.0,342.0,342.0,[],[]
94,uf5004.cnf,0.03063607681542635,0.5,0.0,89.0,89.0,[],[]
94,uf5005.cnf,0.04184546135365963,0.5,0.0,135.0,135.0,[],[]
94,uf5006.cnf,1.011122384108603,0.5,0.0,4118.0,4118.0,[],[]
94,uf5007.cnf,0.14718446601182222,0.5,0.0,459.0,459.0,[],[]
94,uf5008.cnf,0.26763430517166853,0.5,0.0,826.0,826.0,[],[]
94,uf5009.cnf,0.14466293435543776,0.5,0.0,450.0,450.0,[],[]
94,uf50010.cnf,0.9323110757395625,0.5,0.0,4031.0,4031.0,[],[]
94,uf50011.cnf,0.12433159723877907,0.5,0.0,384.0,384.0,[],[]
94,uf50012.cnf,0.09795614052563906,0.5,0.0,356.0,356.0,[],[]
94,uf50013.cnf,0.03729914873838425,0.5,0.0,95.0,95.0,[],[]
94,uf50014.cnf,0.025094670243561268,0.5,0.0,72.0,72.0,[],[]
94,uf50015.cnf,0.027068689465522766,0.5,0.0,83.0,83.0,[],[]
94,uf50016.cnf,0.1719310348853469,0.5,0.0,526.0,526.0,[],[]
94,uf50017.cnf,0.10913670342415571,0.5,0.0,339.0,339.0,[],[]
94,uf50018.cnf,0.11851606890559196,0.5,0.0,388.0,388.0,[],[]
94,uf50019.cnf,0.413938807323575,0.5,0.0,1387.0,1387.0,[],[]
94,uf50020.cnf,0.13484244793653488,0.5,0.0,426.0,426.0,[],[]
94,uf50021.cnf,0.02874128893017769,0.5,0.0,84.0,84.0,[],[]
94,uf50022.cnf,0.34930907655507326,0.5,0.0,1158.0,1158.0,[],[]
94,uf50023.cnf,0.04749826807528734,0.5,0.0,132.0,132.0,[],[]
94,uf50024.cnf,0.463469005189836,0.5,0.0,1621.0,1621.0,[],[]
94,uf50025.cnf,1.7899732533842325,0.5,0.0,9409.0,9409.0,[],[]
94,uf50026.cnf,0.02698624972254038,0.5,0.0,79.0,79.0,[],[]
94,uf50027.cnf,0.032788476906716824,0.5,0.0,110.0,110.0,[],[]
94,uf50028.cnf,0.3207924999296665,0.5,0.0,1258.0,1258.0,[],[]
94,uf50029.cnf,0.07893760874867439,0.5,0.0,202.0,202.0,[],[]
94,uf50030.cnf,0.2720388062298298,0.5,0.0,918.0,918.0,[],[]
94,uf50031.cnf,0.07565221283584833,0.5,0.0,242.0,242.0,[],[]
94,uf50032.cnf,0.09856285341084003,0.5,0.0,309.0,309.0,[],[]
94,uf50033.cnf,0.031598081812262535,0.5,0.0,85.0,85.0,[],[]
94,uf50034.cnf,0.06820010673254728,0.5,0.0,208.0,208.0,[],[]
94,uf50035.cnf,0.05376034788787365,0.5,0.0,157.0,157.0,[],[]
94,uf50036.cnf,0.015473693609237671,0.5,0.0,35.0,35.0,[],[]
94,uf50037.cnf,0.3929232759401202,0.5,0.0,1230.0,1230.0,[],[]
94,uf50038.cnf,0.2560584796592593,0.5,0.0,833.0,833.0,[],[]
94,uf50039.cnf,0.23255441710352898,0.5,0.0,773.0,773.0,[],[]
94,uf50040.cnf,0.06268738117069006,0.5,0.0,169.0,169.0,[],[]
94,uf50041.cnf,0.9715028442442417,0.5,0.0,4566.0,4566.0,[],[]
94,uf50042.cnf,0.09108153637498617,0.5,0.0,285.0,285.0,[],[]
94,uf50043.cnf,0.1033048564568162,0.5,0.0,312.0,312.0,[],[]
94,uf50044.cnf,0.2630852535367012,0.5,0.0,920.0,920.0,[],[]
94,uf50045.cnf,0.21561183501034975,0.5,0.0,717.0,717.0,[],[]
94,uf50046.cnf,0.12775597255676985,0.5,0.0,407.0,407.0,[],[]
94,uf50047.cnf,0.03306592907756567,0.5,0.0,107.0,107.0,[],[]
94,uf50048.cnf,0.44994536880403757,0.5,0.0,1660.0,1660.0,[],[]
94,uf50049.cnf,0.03651124518364668,0.5,0.0,119.0,119.0,[],[]
94,uf50050.cnf,0.7179662473499775,0.5,0.0,2937.0,2937.0,[],[]
94,uf50051.cnf,0.08497866801917553,0.5,0.0,249.0,249.0,[],[]
94,uf50052.cnf,0.03809177316725254,0.5,0.0,121.0,121.0,[],[]
94,uf50053.cnf,0.6744010783731937,0.5,0.0,2616.0,2616.0,[],[]
94,uf50054.cnf,0.12786849401891232,0.5,0.0,455.0,455.0,[],[]
94,uf50055.cnf,0.14585920050740242,0.5,0.0,443.0,443.0,[],[]
94,uf50056.cnf,0.13055736757814884,0.5,0.0,358.0,358.0,[],[]
94,uf50057.cnf,0.41714825201779604,0.5,0.0,1704.0,1704.0,[],[]
94,uf50058.cnf,0.33942901995033026,0.5,0.0,1106.0,1106.0,[],[]
94,uf50059.cnf,0.13888167776167393,0.5,0.0,423.0,423.0,[],[]
94,uf50060.cnf,1.2395879793912172,0.5,0.0,6060.0,6060.0,[],[]
94,uf50061.cnf,0.05350987706333399,0.5,0.0,159.0,159.0,[],[]
94,uf50062.cnf,0.09528947714716196,0.5,0.0,288.0,288.0,[],[]
94,uf50063.cnf,0.1014660969376564,0.5,0.0,297.0,297.0,[],[]
94,uf50064.cnf,0.02529964130371809,0.5,0.0,58.0,58.0,[],[]
94,uf50065.cnf,0.8451268170028925,0.5,0.0,3035.0,3035.0,[],[]
94,uf50066.cnf,1.1375071397051215,0.5,0.0,4978.0,4978.0,[],[]
94,uf50067.cnf,0.06244808994233608,0.5,0.0,186.0,186.0,[],[]
94,uf50068.cnf,0.16023337934166193,0.5,0.0,508.0,508.0,[],[]
94,uf50069.cnf,0.2822534451261163,0.5,0.0,894.0,894.0,[],[]
