run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
3,uf50070.cnf,,,,,,,
3,uf50071.cnf,5.899057760834694,0.5,0.0,112.0,67.0,[],[]
3,uf50072.cnf,,,,,,,
3,uf50073.cnf,,,,,,,
3,uf50074.cnf,,,,,,,
3,uf50075.cnf,,,,,,,
3,uf50076.cnf,,,,,,,
3,uf50077.cnf,,,,,,,
3,uf50078.cnf,,,,,,,
3,uf50079.cnf,,,,,,,
3,uf50080.cnf,,,,,,,
3,uf50081.cnf,,,,,,,
3,uf50082.cnf,,,,,,,
3,uf50083.cnf,,,,,,,
3,uf50084.cnf,,,,,,,
3,uf50085.cnf,,,,,,,
3,uf50086.cnf,,,,,,,
3,uf50087.cnf,,,,,,,
3,uf50088.cnf,22.357450696639717,0.5,0.0,355.0,204.0,[],[]
3,uf50089.cnf,20.40262432117015,0.5,0.0,803.0,152.0,[],[]
3,uf50090.cnf,,,,,,,
3,uf50091.cnf,9.769292270764709,0.5,0.0,217.0,71.0,[],[]
3,uf50092.cnf,,,,,,,
3,uf50093.cnf,,,,,,,
3,uf50094.cnf,,,,,,,
3,uf50095.cnf,,,,,,,
3,uf50096.cnf,,,,,,,
3,uf50097.cnf,,,,,,,
3,uf50098.cnf,,,,,,,
3,uf50099.cnf,7.763477090746164,0.5,0.0,199.0,62.0,[],[]
3,uf500100.cnf,,,,,,,
4,uf5001.cnf,,,,,,,
4,uf5002.cnf,,,,,,,
4,uf5003.cnf,,,,,,,
4,uf5004.cnf,,,,,,,
4,uf5005.cnf,,,,,,,
4,uf5006.cnf,,,,,,,
4,uf5007.cnf,,,,,,,
4,uf5008.cnf,,,,,,,
4,uf5009.cnf,,,,,,,
4,uf50010.cnf,,,,,,,
4,uf50011.cnf,,,,,,,
4,uf50012.cnf,10.212870971299708,0.5,0.0,143.0,94.0,[],[]
4,uf50013.cnf,,,,,,,
4,uf50014.cnf,,,,,,,
4,uf50015.cnf,,,,,,,
4,uf50016.cnf,,,,,,,
4,uf50017.cnf,,,,,,,
4,uf50018.cnf,,,,,,,
4,uf50019.cnf,,,,,,,
4,uf50020.cnf,,,,,,,
4,uf50021.cnf,,,,,,,
4,uf50022.cnf,,,,,,,
4,uf50023.cnf,,,,,,,
4,uf50024.cnf,,,,,,,
4,uf50025.cnf,,,,,,,
4,uf50026.cnf,,,,,,,
4,uf50027.cnf,,,,,,,
4,uf50028.cnf,2.3286264557391405,0.5,0.0,29.0,24.0,[],[]
4,uf50029.cnf,,,,,,,
4,uf50030.cnf,,,,,,,
4,uf50031.cnf,,,,,,,
4,uf50032.cnf,,,,,,,
4,uf50033.cnf,,,,,,,
4,uf50034.cnf,48.83057253155857,0.5,0.0,2205.0,412.0,[],[]
4,uf50035.cnf,,,,,,,
4,uf50036.cnf,,,,,,,
4,uf50037.cnf,,,,,,,
4,uf50038.cnf,,,,,,,
4,uf50039.cnf,,,,,,,
4,uf50040.cnf,,,,,,,
4,uf50041.cnf,,,,,,,
4,uf50042.cnf,,,,,,,
4,uf50043.cnf,,,,,,,
4,uf50044.cnf,,,,,,,
4,uf50045.cnf,,,,,,,
4,uf50046.cnf,6.953825633041561,0.5,0.0,151.0,64.0,[],[]
4,uf50047.cnf,,,,,,,
4,uf50048.cnf,,,,,,,
4,uf50049.cnf,,,,,,,
4,uf50050.cnf,,,,,,,
4,uf50051.cnf,13.818467707373202,0.5,0.0,455.0,126.0,[],[]
4,uf50052.cnf,,,,,,,
4,uf50053.cnf,,,,,,,
4,uf50054.cnf,,,,,,,
4,uf50055.cnf,,,,,,,
4,uf50056.cnf,,,,,,,
4,uf50057.cnf,,,,,,,
4,uf50058.cnf,,,,,,,
4,uf50059.cnf,,,,,,,
