run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
73,uf5004.cnf,0.030060362070798874,0.5,0,125,125,,
74,uf5004.cnf,0.17158686998300254,0.5,0,736,736,,
75,uf5004.cnf,0.04785856092348695,0.5,0,227,227,,
76,uf5004.cnf,0.03161759709473699,0.5,0,143,143,,
77,uf5004.cnf,0.027772625908255577,0.5,0,110,110,,
78,uf5004.cnf,0.02408775605726987,0.5,0,104,104,,
79,uf5004.cnf,0.022708781994879246,0.5,0,51,51,,
80,uf5004.cnf,0.17811658803839236,0.5,0,801,801,,
81,uf5004.cnf,0.04424724099226296,0.5,0,159,159,,
82,uf5004.cnf,0.05351761600468308,0.5,0,223,223,,
83,uf5004.cnf,0.044453892041929066,0.5,0,168,168,,
84,uf5004.cnf,0.03898207691963762,0.5,0,161,161,,
85,uf5004.cnf,0.07138814497739077,0.5,0,323,323,,
86,uf5004.cnf,0.04970098601188511,0.5,0,167,167,,
87,uf5004.cnf,0.034382403944619,0.5,0,134,134,,
88,uf5004.cnf,0.11143269506283104,0.5,0,483,483,,
89,uf5004.cnf,0.012967664981260896,0.5,0,44,44,,
90,uf5004.cnf,0.11748124205041677,0.5,0,471,471,,
91,uf5004.cnf,0.10102459706831723,0.5,0,462,462,,
92,uf5004.cnf,0.08448733203113079,0.5,0,261,261,,
93,uf5004.cnf,0.05913243198301643,0.5,0,262,262,,
94,uf5004.cnf,0.015291612013243139,0.5,0,71,71,,
95,uf5004.cnf,0.016722714994102716,0.5,0,70,70,,
96,uf5004.cnf,0.031490836990997195,0.5,0,157,157,,
97,uf5004.cnf,0.04053827095776796,0.5,0,177,177,,
98,uf5004.cnf,0.0380322840064764,0.5,0,171,171,,
99,uf5004.cnf,0.17549239099025726,0.5,0,690,690,,
100,uf5004.cnf,0.01649484597146511,0.5,0,51,51,,
